-1.0,20600,0,0
-1.0,8028,14300,0
0,-1.0,12000,43300
0,0,-1.0,-1.0
0.0,0,0.0,0.0
-1.0,0.0,0,0.0
0.0,13625,25300,0
0,-1.0,19900.5,68700
0,0,-1.0,14000
18200,0,0,-1.0
25750,25300,0,0
-1.0,25000,40100,0
0,-1.0,9500,26500
0,0,-1.0,17713
23000,0,0,-1.0
6500,-1.0,0,0
-1.0,8028,14000,0
0,-1.0,4218.5,95400
0,0.0,-1.0,9459
23200,0,0,-1.0
8986.5,23100,0,0
-1.0,12667,21000,0
0,-1.0,8028,14000
0,0,-1.0,25000
18200,0,0,-1.0
16000,-1.0,0,0
-1.0,-1.0,-1.0,0
1,-1.0,6861,20400
0,0,-1.0,26500
19800,0,0,-1.0
2000,83500,0,0.0
-1.0,7100,16300,0
0,-1.0,18250,33300
0,0,-1.0,-1.0
-1.0,0,0.0,0.0
14615,23900,0,0
-1.0,14000,57800,0
0,-1.0,5207.5,-1.0
0,0,-1.0,15741
52400,0,0,-1.0
-1.0,0.0,0,0.0
0.0,-1.0,0.0,0
0.0,0.0,19483.5,27900
0,0,-1.0,26000
32000,0,0,-1.0
-1.0,42500,0,0
46900,10158,34200,0
0,-1.0,-1.0,47500
0,0,-1.0,17000.5
50300,0,0,-1.0
13428,-1.0,0,0
-1.0,11814,16200,0
0,-1.0,-1.0,-1.0
0,0,-1.0,3431
21600,0,0,-1.0
16500,56500,0,0
-1.0,9500,-1.0,0
0,-1.0,15000,34500
0,0,-1.0,-1.0
-1.0,0,0,-1.0
17968,28000,0,0
-1.0,14256.5,36800,0
0,-1.0,16000,32900
0,0,-1.0,-1.0
-1.0,0,0.0,0.0
12000,25900,0,0
-1.0,8677,13900,0
0,-1.0,20000,49200
0,0,-1.0,20000
49200,0,0,-1.0
9499,-1.0,0,0
-1.0,12000,47300,0
0,-1.0,-1.0,0.0
0,0.0,0.0,20000
19400,0,0,-1.0
-1.0,-1.0,0,0
-1.0,20000,19400,0
0,-1.0,10042.5,17300
0,0,-1.0,5420
30500,0,0,0.0
4707,14500,0,0
-1.0,11500,14100,0
0,-1.0,25125,58600
0,0,-1.0,9833
16300,0,0,-1.0
25000,24800,0,0
-1.0,4250,21200,0
0,-1.0,31399,16500
0,0,-1.0,8322
22000,0,0,-1.0
15500,25700,1,0
0.0,5500,16900,0
0,-1.0,-1.0,14700
0,0,-1.0,-1.0
19300,0,0,-1.0
12000,17000,0,0
-1.0,3500,12700,0
0,-1.0,25000,25100
0,0,-1.0,18000
15800,0,0,-1.0
8641,13700,0,0
-1.0,8641,13900,0
0,-1.0,-1.0,-1.0
0,0.0,0.0,7250
20500,0,0,-1.0
22000,28800,0,0
-1.0,23272,27200,0
0,-1.0,12765,25600
0,0,-1.0,12000
20100,0,0,-1.0
11750,22600,0,0
-1.0,-1.0,30700,0
0.0,-1.0,6500,21100
0,0,-1.0,-1.0
-1.0,0,0,-1.0
-1.0,22800,0,0
-1.0,27094,19200,0
0,-1.0,-1.0,18400
0,0,-1.0,7748
21800,0,0,-1.0
10000,15500,0,0
-1.0,21937,20200,0
0,-1.0,7917,16300
0,0,-1.0,-1.0
-1.0,0,0,-1.0
-1.0,-1.0,0,0.0
-1.0,-1.0,13900,1
0,-1.0,-1.0,-1.0
0,0,-1.0,-1.0
16000,0,0,-1.0
-1.0,-1.0,0,0
-1.0,-1.0,13800,0
0,-1.0,6996,18400
0,0,0.0,-1.0
-1.0,0,0,-1.0
-1.0,13700,0,0
-1.0,-1.0,27400,0
0,-1.0,17828,33200
0,0,-1.0,-1.0
-1.0,0,0.0,0.0
8250,23200,0,0
-1.0,-1.0,22400,0
0,-1.0,-1.0,20200
0,0,-1.0,16500
20900,0,0,-1.0
-1.0,21700,0,0
-1.0,-1.0,-1.0,0
0.0,-1.0,8933,14800
0,0,-1.0,27000
22100,0,0,-1.0
-1.0,22800,0,0
-1.0,-1.0,21000,0
0,-1.0,-1.0,19700
1,0.0435,-1.0,-1.0
21500,0,0,-1.0
-1.0,19500,0,0
-1.0,-1.0,22300,0
0,-1.0,14250,26100
0,0,-1.0,9833
-1.0,0,0,-1.0
15850.5,35500,0,0
-1.0,30500,23200,0
0,-1.0,-1.0,0.0
0,0,-1.0,25200
17900,0,0,-1.0
-1.0,19900,0,0
-1.0,-1.0,25300,0
0,-1.0,-1.0,27400
0,0,38400,-1.0
21200,0,0,-1.0
6333,14100,0,0
-1.0,-1.0,55600,0
0.0,-1.0,25000,20100
0,0,-1.0,-1.0
21600,0,0,-1.0
-1.0,-1.0,0,0.0
0.0,-1.0,27200,0
0,33500,-1.0,0.0
0,0.0,0.0,-1.0
23600,0,0,-1.0
-1.0,24900,0,0
-1.0,8384.5,20200,0
0,-1.0,-1.0,20500
0,0,-1.0,25250
25700,0,0,-1.0
-1.0,18500,0,0
-1.0,10583,15300,0
0,-1.0,-1.0,24100
0,0,-1.0,22502
37600,0,0,-1.0
-1.0,22500,0,0
-1.0,-1.0,18000,0
0,-1.0,-1.0,20200
1,0.0078,-1.0,-1.0
26500,0,0,-1.0
16351,30900,0,0
-1.0,-1.0,17500,0
0,-1.0,-1.0,21300
0,0,-1.0,-1.0
21300,0,0,-1.0
-1.0,23500,0,0
-1.0,-1.0,19800,0
0,-1.0,-1.0,19800
0,0,-1.0,-1.0
87300,0,0.0,-1.0
20000,27200,0,0
-1.0,-1.0,12400,0
0,-1.0,6500,-1.0
0,0,0.0,8356
10300,0,0,-1.0
8308,17100,0,0
-1.0,-1.0,-1.0,0
0,-1.0,5500,28600
0,0.0188,-1.0,11121
17100,0,0,-1.0
9500,17900,0,0
-1.0,11119,17400,0
0,-1.0,9809,17400
0,0,-1.0,13000
24400,0,0,-1.0
-1.0,22800,0,0
-1.0,16548,22400,0
0,-1.0,-1.0,0.0
0,0.0,0.0,-1.0
16600,0,0,-1.0
14342,-1.0,0,0
-1.0,-1.0,-1.0,0
0,-1.0,-1.0,-1.0
0,0,-1.0,-1.0
72600,0,0.0,-1.0
-1.0,23900,0,0
-1.0,9369,20500,0
0,-1.0,4500,25200
0,0,-1.0,-1.0
28800,0,0,37400
-1.0,18000,0,0
-1.0,-1.0,24100,0
0,-1.0,9500,17100
0,0,-1.0,7649
24200,1,0.1111,-1.0
-1.0,-1.0,0,0
-1.0,6356,28900,1
0.022,-1.0,9833,24400
0,0,-1.0,25954.5
29200,0,0,-1.0
9500,27800,0,0
-1.0,-1.0,0.0,0
0.0,0.0,9500,17200
0,0,-1.0,10000
32800,0,0,-1.0
-1.0,25700,0,0
-1.0,-1.0,24200,0
0,-1.0,5440,19800
0,0,-1.0,5258
15800,0,0,-1.0
8011,21900,1,0.0288
-1.0,5500,13700,0
0,-1.0,5500,26100
0,0,-1.0,8193.5
23000,1,0.0031,-1.0
-1.0,35300,0,0
40400,28732.5,23900,0
0,-1.0,5980,16500
0,0,-1.0,5980
16500,0,0,-1.0
-1.0,20000,0,0
-1.0,26757.5,17100,0
0,-1.0,15481,20200
0,0,-1.0,10033
23300,1,0,-1.0
11560,23500,0,0
-1.0,9912,22700,0
0,-1.0,-1.0,15000
0,0,-1.0,2847.5
21800,0,0,-1.0
7000,28300,1,0.0468
-1.0,11000,20800,0
0,-1.0,-1.0,-1.0
0,0,-1.0,6001
23000,0,0,-1.0
15750,54300,0,0
-1.0,-1.0,14700,0
0,-1.0,3500,29000
0,0,-1.0,-1.0
20500,0,0,-1.0
16098,23100,0,0
-1.0,-1.0,25300,0
0,-1.0,3416,17000
0,0,-1.0,-1.0
-1.0,0,0,-1.0
-1.0,28800,0,0
38700,5250,22400,1
0.0137,-1.0,-1.0,0.0
0,0.0,0.0,9500
48800,0,0,-1.0
6500,27400,1,0.005
-1.0,3500,25900,0
0,-1.0,6000,20500
1,0.0023,-1.0,7999
22200,0,0,-1.0
15000,0.0,0,0
0.0,-1.0,24900,1
0.0016,36600,5950,13700
0,0,-1.0,-1.0
-1.0,0,0,0.0
-1.0,-1.0,0,0.0
-1.0,9340,17900,0
0,-1.0,5543,17300
0,0,-1.0,20000
23900,0,0,-1.0
6361,21400,1,0
-1.0,22524,34700,0
0,-1.0,10295,20200
0,0,-1.0,-1.0
62000,0,0,-1.0
-1.0,21600,1,0.0011
-1.0,-1.0,-1.0,0
0.0,-1.0,22722,21300
0,0,-1.0,-1.0
75200,0,0.0,-1.0
4100,20000,0,0
-1.0,4999,22200,1
0.0155,-1.0,6277,14100
0,0,-1.0,8133.5
25500,1,0.0191,-1.0
2475,14000,0,0
-1.0,10000,25600,0
0,-1.0,6500,-1.0
0,0,-1.0,9000
24700,1,0.0135,-1.0
5500,25100,1,0.2291
-1.0,24529,22200,0
0,-1.0,-1.0,23100
0,0,-1.0,26125
24200,0,0,-1.0
8388,12700,0,0
0.0,-1.0,-1.0,0
0,-1.0,5000,-1.0
0,0,-1.0,-1.0
24100,0,0,-1.0
-1.0,-1.0,0,0
-1.0,-1.0,-1.0,0
0,-1.0,12983.5,17700
0,0,-1.0,-1.0
-1.0,0,0,-1.0
15306,23200,0,0
-1.0,-1.0,20000,0
0,-1.0,-1.0,23800
0,0,-1.0,21000
20900,0,0,-1.0
21250,18000,0,0
-1.0,18821,18700,0
0,-1.0,21375,19300
0,0,-1.0,9749
15300,0,0,-1.0
-1.0,40600,0,0.0
-1.0,22817.5,26900,0
0,-1.0,16487,-1.0
0,0.1429,-1.0,-1.0
60400,0,0.0,-1.0
5635,14500,0,0
-1.0,9000,25000,0
0,-1.0,25750,33900
0,0,-1.0,-1.0
-1.0,0,0,0.0
-1.0,24000,0,0
-1.0,12500,14200,0
0,-1.0,22716,48400
0,0,-1.0,6875
21700,0,0,-1.0
3500,20700,0,0
-1.0,-1.0,52700,0
0.0,-1.0,-1.0,17300
0,0,-1.0,5225
26200,0,0.0007,-1.0
25000,34000,0,0
-1.0,4200,22700,0
0,-1.0,-1.0,-1.0
0,0,-1.0,13761
38700,0,0,-1.0
12000,44900,0,0
-1.0,-1.0,18500,0
0,-1.0,20000,49000
0,0,-1.0,9500
-1.0,0,0,-1.0
-1.0,19500,0,0.0025
-1.0,-1.0,18700,0
0,-1.0,12000,49700
0,0,-1.0,16500
21700,0,0,-1.0
6866,25600,0,0
-1.0,9500,-1.0,0
0,-1.0,23000,39200
0,0,-1.0,25000
25600,0,0,-1.0
-1.0,23000,0,0
-1.0,9475,27400,0
0,-1.0,23148,51200
0,0,-1.0,12028.5
45100,0,0,-1.0
-1.0,0.0,0,0
0.0,-1.0,18600,0
0,-1.0,18915,23700
0,0,-1.0,-1.0
19300,0,0,-1.0
-1.0,21500,0,0
-1.0,4866,17600,0
0,-1.0,9309.5,-1.0
0,0,-1.0,23000
28400,0,0,-1.0
-1.0,0.0,0,0.0
0.0,-1.0,21100,1
0.0057,-1.0,18500,39700
0,0,-1.0,-1.0
14600,0,0,-1.0
18950,-1.0,0,0
0.0,13116,14500,0
0,-1.0,19272.5,54900
0,0,-1.0,-1.0
21200,0,0,-1.0
-1.0,12200,0,0
-1.0,3500,21000,0
0,-1.0,12000,18500
0,0,-1.0,6333
-1.0,0,0,-1.0
-1.0,14200,0,0
-1.0,12466,35300,0
0,-1.0,-1.0,22800
0,0,-1.0,6288
14500,0,0,-1.0
9500,39900,0,0
-1.0,7389,16800,0
0,-1.0,8273,18500
0,0,-1.0,7623
21400,0,0.0038,-1.0
12333.5,20300,0,0
-1.0,25750,28900,0
0,-1.0,9500,25400
0,0,-1.0,21000
30600,0,0,-1.0
5768,30700,0,0
-1.0,18750,-1.0,0
0,-1.0,-1.0,0.0
0,0,0.0,7500
14900,0,0,-1.0
10506,16100,0,0
-1.0,-1.0,28000,0
0,-1.0,9167,22500
0,0.021,-1.0,-1.0
27000,1,0.0148,-1.0
-1.0,24100,0,0
-1.0,8371,24100,1
0.0041,-1.0,8034,13900
0,0,-1.0,11163
24400,1,0.0709,-1.0
14875,25800,0,0
-1.0,-1.0,-1.0,0
0,-1.0,11000,21600
0,0,-1.0,-1.0
-1.0,0,0,-1.0
-1.0,20000,0,0
-1.0,-1.0,27000,0
0,-1.0,4000,11200
0,0,-1.0,6333
11100,0,0,-1.0
-1.0,-1.0,0,0
-1.0,21472.5,14000,0
0,-1.0,-1.0,32500
0,0,-1.0,0.0
-1.0,0,0,-1.0
-1.0,-1.0,0,0
-1.0,9250,-1.0,0
1,-1.0,-1.0,27700
0,0.0105,-1.0,7878
16200,0,0,-1.0
23631,16700,0,0
-1.0,6333,16200,0
0,-1.0,-1.0,24300
0,0,-1.0,15099
23600,0,0,-1.0
-1.0,19800,0,0
-1.0,-1.0,27000,0
0,-1.0,-1.0,59700
0,0.0,-1.0,-1.0
-1.0,0,0,-1.0
18000,17800,0,0
-1.0,11329,16400,0
0,-1.0,11168.5,16700
0,0,-1.0,9500
15800,0,0,-1.0
-1.0,20100,0,0
24500,-1.0,-1.0,0
0,-1.0,9500,21800
0,0,-1.0,9500
21800,0,0,-1.0
15000,52000,0,0
-1.0,6250,0.0,0
0,0.0,8750,19100
0,0,-1.0,8000
19800,0,0,-1.0
18000,24200,0,0
-1.0,19949.5,18300,0
0,-1.0,-1.0,133600
0,0.0,-1.0,27000
25600,0,0,-1.0
-1.0,0.0,0,0.0
0.0,7000,22100,0
0,-1.0,10000,21200
0,0,0.0,25000
31200,0,0,-1.0
-1.0,0.0,0,0.0
0.0,9500,16600,0
0,-1.0,-1.0,0.0
0,0.0,0.0,12000
17400,0,0,-1.0
21000,29800,0,0
-1.0,-1.0,28500,1
0.0348,32000,6924,22200
1,0.1,-1.0,9625
21300,1,0.0229,-1.0
8964.5,15000,0,0
-1.0,-1.0,12700,1
0.0264,-1.0,-1.0,17500
0,0,-1.0,-1.0
22300,0,0.0081,29900
-1.0,12500,0,0
-1.0,-1.0,11300,0
0,-1.0,-1.0,13900
0,0,-1.0,3550
17000,0,0,-1.0
3550,17000,0,0
-1.0,-1.0,11700,0
0,-1.0,-1.0,16900
0,0,-1.0,10050
19100,0,0,-1.0
4375,15500,0,0
-1.0,5500,15100,0
0,-1.0,-1.0,19300
0,0,-1.0,15000
24800,0,0,-1.0
8000,15100,0,0
-1.0,8000,15100,0
0,-1.0,9000,13800
0,0,-1.0,9000
13800,0,0,-1.0
2334,15400,0,0
-1.0,-1.0,-1.0,0
0,-1.0,-1.0,18500
0,0,-1.0,4250
16000,0,0,-1.0
10000,14200,0,0
-1.0,-1.0,0.0,0
0.0,0.0,3500,15400
0,0,-1.0,-1.0
9000,0,0,-1.0
-1.0,14600,0,0
-1.0,-1.0,16100,0
0,-1.0,-1.0,15100
0,0,-1.0,-1.0
13400,0,0,-1.0
-1.0,13400,0,0
-1.0,-1.0,13800,0
0,-1.0,0.0,12100
0,0,-1.0,-1.0
13500,0,0,19500
-1.0,16100,0,0
-1.0,-1.0,16100,0
0,-1.0,-1.0,16100
0,0,-1.0,-1.0
15500,0,0,-1.0
3220,17500,0,0
-1.0,-1.0,14200,0
0,-1.0,-1.0,11300
0,0,-1.0,-1.0
9100,0,0,-1.0
1530,13300,0,0
-1.0,-1.0,0.0,0
0.0,0.0,4975,0.0
0,0,0.0,5000
0.0,0,0,0.0
5100,0.0,0,0
0.0,3666,0.0,0
0,0.0,4200,0.0
0,0,0.0,4650
0.0,0,0,0.0
3200,0.0,1,0.2235
0.0,5500,0.0,0
0.0485,0.0,5500,-1.0
0,0,-1.0,5500
0.0,0,0,0.0
5500,0.0,0,0
-1.0,0.0,-1.0,0
0,-1.0,-1.0,12200
0,0,-1.0,0.0
0.0,0,0.0,0.0
5000,-1.0,0,0
-1.0,9000,13800,0
0,-1.0,4530,15900
0,0,-1.0,-1.0
14700,1,0.0294,-1.0
-1.0,-1.0,1,0.0676
-1.0,9250,25600,0
0,-1.0,9500,53100
0,0,-1.0,9500
36000,0,0,-1.0
3500,15400,0,0
-1.0,-1.0,13400,0
0,-1.0,9069.5,17100
0,0,-1.0,-1.0
21200,0,0,25100
16394,13900,0,0
-1.0,12265,25200,0
0,-1.0,17945,16300
0,0,-1.0,6365
12300,0,0,-1.0
-1.0,-1.0,0,0
-1.0,2800,13200,0
0,-1.0,10994,17700
0,0,-1.0,10994
17700,0,0,-1.0
6500,25800,0,0
-1.0,22000,24300,0
0,-1.0,0.0,-1.0
0,0,-1.0,0.0
-1.0,0,0,-1.0
-1.0,-1.0,0,0
-1.0,6946.5,28700,0
0,-1.0,9500,17200
0,0,-1.0,-1.0
24600,0,0,-1.0
17200,37700,0,0
-1.0,8758,20000,0
0,-1.0,-1.0,-1.0
0,0.0,-1.0,5800
17400,0,0,-1.0
-1.0,17000,0,0
-1.0,-1.0,0.0,0
0.0,0.0,-1.0,23000
0,0,-1.0,19437.5
-1.0,0,0,-1.0
16500,11500,0,0
-1.0,-1.0,0.0,0
0,0.0,12000,16300
0,0,-1.0,0.0
-1.0,0,0,-1.0
-1.0,-1.0,0,0
-1.0,-1.0,29600,0
0,36600,-1.0,0.0
0,0.0,0.0,-1.0
-1.0,0,0,-1.0
-1.0,-1.0,0,0
-1.0,16500,15200,0
0,-1.0,-1.0,-1.0
0,0,-1.0,-1.0
-1.0,0,0,-1.0
-1.0,30700,0,0.003
-1.0,-1.0,33600,0
0,-1.0,9500,40400
0,0,-1.0,9833
-1.0,0,0,-1.0
-1.0,19400,0,0.0267
-1.0,5500,23700,0
0,-1.0,7500,14300
0,0,-1.0,10300
15200,0,0,-1.0
8433,18100,0,0
-1.0,11390,18000,0
0,-1.0,4800,26700
0,0,-1.0,29751.5
32600,0,0,-1.0
7079,18900,0,0
-1.0,9833,21200,0
0,-1.0,8444,14500
0,0,-1.0,-1.0
18300,0,0,-1.0
-1.0,-1.0,0,0
-1.0,15700,22600,0
0,-1.0,15100,-1.0
0,0,-1.0,-1.0
16100,1,0.1186,-1.0
6333,32900,0,0
0.0,42625,32300,0
0,-1.0,16463.5,13400
0,0,-1.0,-1.0
-1.0,0,0,-1.0
0.0,0.0,0,0.0
-1.0,10075,16700,0
0,-1.0,-1.0,27500
0,0,-1.0,-1.0
27500,0,0,-1.0
-1.0,27500,0,0
-1.0,9715,21900,0
0,-1.0,9500,22700
0,0,-1.0,9500
22700,0,0,-1.0
-1.0,-1.0,0,0
-1.0,-1.0,-1.0,0
0,-1.0,11168.5,16700
0,0,-1.0,12500
0.0,0,0,0.0
16172,23100,0,0
0.0,5500,14700,0
0,-1.0,15491,16700
0,0,-1.0,9500
0.0,0,0,-1.0
-1.0,-1.0,0,0
0.0,-1.0,0.0,0
0,0.0,18100,-1.0
0,0,-1.0,7651
17500,0,0,-1.0
-1.0,24000,0,0
-1.0,8946.5,21200,0
0,-1.0,7500,-1.0
0,0,-1.0,7500
34400,0,0,-1.0
4500,22200,0,0
-1.0,16325,18300,0
0,-1.0,-1.0,-1.0
0,0,-1.0,15750
26700,0,0.0,-1.0
8000,15100,0,0
-1.0,8000,15100,0
0,-1.0,-1.0,27900
0,0,34600,-1.0
-1.0,0,0,-1.0
-1.0,27200,0,0
-1.0,3400,15200,0
0,-1.0,-1.0,-1.0
0,0,-1.0,6597
-1.0,0,0,0.0
9000,17000,0,0
-1.0,16500,30600,0
0,-1.0,-1.0,26700
0,0,-1.0,6334
28200,0,0,-1.0
-1.0,18400,0,0
-1.0,-1.0,15500,0
0,-1.0,9990,19900
0,0,-1.0,-1.0
19800,0,0,-1.0
-1.0,23200,0,0
-1.0,11250,25300,0
0,-1.0,6331.5,18400
0,0,-1.0,-1.0
24900,0,0,-1.0
11704.5,18600,0,0
-1.0,-1.0,26100,0
0,-1.0,6000,26300
0,0,-1.0,-1.0
25000,0,0,-1.0
13017,35300,0,0
-1.0,11750,-1.0,0
0.0,-1.0,-1.0,-1.0
0,0,-1.0,-1.0
23400,0,0,-1.0
-1.0,29400,0,0
-1.0,-1.0,-1.0,0
0,-1.0,7833,21300
0,0,-1.0,-1.0
-1.0,0,0,-1.0
9500,21900,0,0
-1.0,-1.0,0.0,0
0,0.0,-1.0,-1.0
0,0,-1.0,9500
27900,0,0,-1.0
5552,23300,0,0
-1.0,12125,18200,0
0,-1.0,-1.0,12000
0,0,-1.0,-1.0
0.0,0,0.0,0.0
-1.0,26600,1,0.0029
-1.0,10100.5,15800,0
0,-1.0,-1.0,16200
0,0,-1.0,5500
20200,1,0.0115,-1.0
-1.0,0.0,0,0
-1.0,-1.0,-1.0,0
0.0,-1.0,-1.0,16600
0,0,-1.0,-1.0
33200,0,0,-1.0
5000,59700,0,0.0
-1.0,5000,59700,0
0.0,-1.0,-1.0,0.0
0,0.0,0.0,11250
15100,0,0,-1.0
5620,-1.0,0,0
-1.0,10110,19500,0
0,-1.0,20712,18200
0,0,-1.0,7907
19100,0,0,-1.0
9500,16200,0,0
0.0,9500,13800,0
0,-1.0,-1.0,-1.0
0,0,-1.0,-1.0
22100,0,0,-1.0
-1.0,16900,0,0
-1.0,-1.0,0.0,0
0.0,0.0,9500,37100
0,0,-1.0,7917
15200,0,0,-1.0
-1.0,16700,0,0
-1.0,-1.0,-1.0,0
0,-1.0,10988,12300
0,0,-1.0,-1.0
32100,0,0,-1.0
9605,29500,0,0
-1.0,29500,20400,0
0,-1.0,5950,13700
0,0,-1.0,-1.0
-1.0,0,0,-1.0
9500,17400,0,0
-1.0,-1.0,12200,0
0,-1.0,4500,17100
0,0,-1.0,-1.0
-1.0,0,0.0,-1.0
3500,-1.0,0,0
-1.0,5520,25100,0
0,-1.0,-1.0,26700
0,0,-1.0,-1.0
14200,0,0,-1.0
-1.0,38000,0,0
-1.0,22936.5,19100,0
0,-1.0,-1.0,0.0
0,0.0,0.0,9500
-1.0,0,0,-1.0
-1.0,17000,0,0
-1.0,6333,21100,0
0,-1.0,-1.0,-1.0
0,0,-1.0,5481
-1.0,0,0,0.0
-1.0,-1.0,0,0
-1.0,7075,17100,0
0,-1.0,9955.5,-1.0
0,0,-1.0,9500
20100,0,0,-1.0
-1.0,-1.0,0,0
0.0,8500,13200,0
0,-1.0,10786,37900
0,0,-1.0,-1.0
-1.0,0,0,0.0
7125,22600,0,0
-1.0,16000,22200,0
0,-1.0,-1.0,13300
0,0.0036,-1.0,-1.0
13200,0,0,-1.0
16312.5,21200,0,0
-1.0,12436,24400,0
0,-1.0,5500,13800
0,0,-1.0,6949.5
16600,0,0,-1.0
15201,19600,0,0
-1.0,23000,20300,0
0,-1.0,13908,25500
0,0,-1.0,9833
17800,0,0,-1.0
17358.5,28900,0,0
-1.0,6333,30100,0
0,0.0,9500,-1.0
0,0,-1.0,-1.0
15800,0,0,-1.0
6947,15500,0,0
-1.0,-1.0,-1.0,0
0,-1.0,7020.5,28500
0,0,-1.0,23000
24700,0,0,-1.0
-1.0,-1.0,0,0.0
-1.0,-1.0,-1.0,0
0,0.0,-1.0,14700
0,0,-1.0,-1.0
15400,0,0,-1.0
-1.0,0.0,0,0
-1.0,-1.0,33200,0
0,-1.0,9247,22000
0,0,-1.0,7800
17700,0,0,-1.0
-1.0,11700,0,0
-1.0,9500,27500,0
0,-1.0,6334,-1.0
0,0,-1.0,13908
25500,0,0,-1.0
7916,13600,0,0
-1.0,11953,11900,0
0,-1.0,-1.0,-1.0
0,0,-1.0,14030
13500,0,0,-1.0
-1.0,-1.0,0,0
-1.0,-1.0,28400,0
0.028,-1.0,-1.0,19100
0,0,-1.0,-1.0
19100,0,0,-1.0
-1.0,19100,0,0
-1.0,-1.0,19100,0
0.0187,-1.0,-1.0,19100
0,0,-1.0,-1.0
19100,0,0,-1.0
-1.0,19100,0,0
-1.0,-1.0,19100,0
0,-1.0,10038,18500
0,0,-1.0,10050
46700,0,0,-1.0
12663,13600,0,0
-1.0,16914,19900,0
0,-1.0,2334,15400
0,0,-1.0,-1.0
13500,0,0,-1.0
-1.0,-1.0,0,0.08
-1.0,-1.0,16600,0
0,-1.0,-1.0,11900
0,0.0487,-1.0,-1.0
13500,0,0,-1.0
6500,14400,0,0
-1.0,9500,-1.0,0
0,-1.0,9500,14800
0,0,-1.0,-1.0
14200,0,0,-1.0
-1.0,-1.0,0,0
-1.0,9073,15400,0
0,-1.0,9369,20500
0,0,-1.0,7225
15300,0,0,-1.0
-1.0,38800,0,0
-1.0,-1.0,-1.0,0
0,-1.0,-1.0,13000
0,0,-1.0,-1.0
12000,0,0,-1.0
-1.0,-1.0,0,0
-1.0,42875,-1.0,0
0,-1.0,10000,11000
0,0,-1.0,8800
17700,0,0,-1.0
6763,21000,0,0
-1.0,9500,-1.0,0
0,-1.0,5906,21900
0,0,-1.0,5194
24200,0,0,-1.0
19000,-1.0,0,0
-1.0,9500,15700,0
0,-1.0,22778,41000
0,0,-1.0,-1.0
13700,0,0,-1.0
6333,15300,0,0
-1.0,3500,29700,0
0,-1.0,-1.0,0.0
0,0,0.0,12500
34900,0,0,-1.0
-1.0,15300,0,0
19200,9369,20500,0
0,-1.0,-1.0,19600
0,0,-1.0,11250
24200,0,0,-1.0
-1.0,20400,0,0
-1.0,9638,12100,0
0,-1.0,9317.5,14600
0,0,-1.0,9731
-1.0,0,0,-1.0
-1.0,-1.0,0,0.0
-1.0,9500,-1.0,0
0,0.0,6333,17200
0,0,-1.0,-1.0
0.0,0,0.0,0.0
11500,11400,0,0
-1.0,-1.0,24100,0
0,-1.0,7909,16700
0,0,-1.0,8964.5
15000,0,0,-1.0
8964.5,15000,0,0
-1.0,10150.5,18700,0
0,-1.0,16000,19100
0,0,-1.0,-1.0
0.0,0,0,0.0
-1.0,26800,0,0
-1.0,7848,15600,0
0,-1.0,9500,18000
0,0,-1.0,-1.0
53100,0,0,-1.0
-1.0,15000,0,0
-1.0,8333,14000,0
0,-1.0,3500,13000
0,0,-1.0,12499.5
-1.0,0,0,-1.0
-1.0,21200,0,0
-1.0,3500,12600,0
0,-1.0,0.0,-1.0
0,0,-1.0,8500
20700,1,0.0099,-1.0
14137,14200,0,0
-1.0,7615.5,13800,0
0,-1.0,5862.5,16500
0,0,-1.0,-1.0
25200,0,0,-1.0
-1.0,23000,0,0
-1.0,10310,24900,0
0,-1.0,21438,-1.0
0,0,-1.0,-1.0
17000,0,0,-1.0
0.0,0.0,0,0
-1.0,9500,30800,0
0,-1.0,-1.0,15300
0,0,19200,9500
25400,0,0,-1.0
9432,26800,0,0
-1.0,16250,-1.0,0
0,0.0,-1.0,-1.0
0,0.0,0.0,6130
21100,0,0,-1.0
38687,42000,0,0
-1.0,0.0,-1.0,0
0,-1.0,5500,11200
0,0,-1.0,9486
18300,0,0,-1.0
13666,15200,0,0
-1.0,37664,34700,0
0,-1.0,-1.0,15900
0,0,-1.0,-1.0
-1.0,0,0,-1.0
-1.0,-1.0,0,0
-1.0,-1.0,-1.0,0
0,-1.0,25116,21000
0,0,-1.0,15020
33500,0,0,-1.0
-1.0,13900,0,0
-1.0,6334,25700,0
0,-1.0,6000,-1.0
0,0,-1.0,6569.5
-1.0,0,0,0.0
-1.0,36300,0,0
-1.0,3525,13900,0
0,-1.0,8124.5,23100
0,0,-1.0,11250
25300,0,0,-1.0
-1.0,11500,0,0
-1.0,0.0,12900,0
0,-1.0,7500,23400
0,0,-1.0,-1.0
-1.0,0,1,0.0
9402,23300,0,0
-1.0,5500,13500,0
0,-1.0,29453,24700
0,0,-1.0,-1.0
0.0,0,0,0.0
-1.0,13000,0,0
-1.0,9500,-1.0,0
0,0.0,-1.0,11000
0,0,-1.0,6278
-1.0,0,0,-1.0
-1.0,21800,0,0
-1.0,-1.0,-1.0,0
0,-1.0,9500,20900
0,0,-1.0,5500
28400,0,0,0.0
9500,25200,0,0
-1.0,19000,-1.0,0
0,0.0,-1.0,11500
0,0,-1.0,9500
21500,0,0,-1.0
-1.0,-1.0,0,0
0.0,-1.0,-1.0,0
0.0,0.0,4754,0.0
0,0,0.0,3500
13500,0,0,-1.0
4756,19300,0,0
-1.0,2679,13700,0
